process,non_linear,sigma,run,train_size,p_spot,p_m1,ridge,lasso,mlp_seo,rnn_seo,lstm_seo,dda_ml1,dda_ml2,mlp_ieo,rnn_ieo,lstm_ieo
rw,False,20,21,25,5.45666769332449,4.660955286577149,3.31634236398649,3.5752548594250673,4.210039890009414,4.258229857593097,3.31634236398649,4.32137673255452,4.300485509658416,4.894910985770169,4.724534120827221,4.88916489332123
rw,False,20,21,73,5.45666769332449,4.660955286577116,3.6086665798739195,3.059084746782629,3.7047980296455765,3.534863843263103,3.629385543438552,4.053027649048301,3.418242618463954,4.288775785470071,4.355012006887779,4.349265914438873
rw,False,20,22,25,4.826472158353202,1.1289781157776118,4.680070973847196,4.581700481976965,4.581700481976965,1.5069466357367491,4.454998942124163,1.4949740407702579,4.680070973847196,1.9820159979202963,2.8290915302559676,3.0779692406988968
rw,False,20,22,73,4.826472158353202,1.1289781157776118,2.688127885785284,2.889326491415561,4.009982530621362,3.3278627392178897,3.8545039906735648,1.5165323051816262,0.8323983482956935,2.6600048906988807,2.3827876638293497,1.9831175294564425
rw,False,20,23,25,3.98686063987136,2.937799863947132,3.0328446158995077,3.363908223235965,3.363908223235965,2.3588099053201885,3.3766402983161,1.383648365311508,2.215154102696844,2.1223358438155295,1.9782057990983544,2.207276945387423
rw,False,20,23,73,3.98686063987136,2.937799863947132,2.223648174197232,2.52070600107223,2.897348245682451,2.395802057956694,2.9359560655201156,1.5036915840413896,1.6355383683758395,2.2093391774622915,2.2114519613670462,1.707734772978659
rw,False,20,24,25,7.325355271950497,5.2038183178267365,4.289685706877241,5.699461771644581,5.722770208985994,4.8027403097745225,6.381023633684883,3.5135612275102273,5.2968552012720815,6.29074578235802,4.514120767269937,6.788416987785839
rw,False,20,24,73,7.325355271950496,5.203818317826678,3.5073342498383524,2.3755677187028654,4.22539857320739,4.438999711091509,4.255547173901949,4.269896007533151,3.462391534573154,4.486689308682892,4.823297890193125,4.646150057357268
rw,False,20,25,25,3.6838002709205315,3.4700088121125896,1.9276895512737688,2.27075707302724,2.600846303787514,1.6106931629187866,3.254646205576513,2.3112778779960754,2.8985637737298795,2.163363852367918,2.384999259102578,2.40164019288144
rw,False,20,25,73,3.6838002709205315,3.4700088121125896,1.2530987783315815,1.566043807123812,2.84827843199497,1.2236137229022541,1.7800072735951744,2.51398373196616,2.4114239846728296,2.3030540455992803,2.2670481283806514,2.5016155242476046
rw,False,20,26,25,1.8088342857903486,1.0410448267365038,1.73726151795873,1.6471093309956615,1.778228733310552,1.6060501059014027,1.778228733310552,1.647017321253209,1.7614605481328272,1.3978407276084073,1.6115901608312273,1.6565095319531729
rw,False,20,26,73,1.8088342857903486,1.0410448267365038,0.3044870163091394,0.3044870163091394,1.442859895964229,1.4796814619395822,1.6825364914176584,0.5261738266479732,0.3239090750175809,0.6930386317214786,0.717316569964345,0.5440721820441365
rw,False,20,27,25,4.812830160033068,5.463251020690983,3.18423423790791,4.574692348097772,5.567869329544522,4.5985963499297196,6.213994341827529,1.8837628181700206,1.8837628181700206,2.508061619546237,3.1008141581554494,2.524548526712659
rw,False,20,27,73,4.812830160033096,5.463251020690983,2.579176720454791,2.4725002755777594,2.2784897951808096,2.415312372632349,2.750057103304406,2.2942875163122993,2.228470526934332,2.4258317539825667,2.25029839412647,2.907111185068768
rw,False,20,28,25,6.124349465520814,3.4510876145887366,1.7219765031498309,2.3155498304267397,3.3751371745876715,2.440956541604735,2.7951046000274156,3.1892879029279926,2.96731194946477,2.763517554702251,2.448064834050358,3.018565041653443
rw,False,20,28,73,6.124349465520814,3.4510876145887033,2.9260751547984154,3.0218612356183163,2.899675050390255,3.145109749018539,2.8112380701773265,1.5510095105463746,0.926335076283057,3.139559221163574,2.3669386009080724,2.0831092054771294
rw,False,20,29,25,3.3058934397717703,2.386234767156157,3.3058934397717703,3.3058934397717703,3.3058934397717703,2.6157931173893796,3.410507930853779,2.5699215065481247,2.020286284206876,2.5483945568658095,2.0247898340882706,2.7347130988391277
rw,False,20,29,73,3.3058934397717703,2.386234767156141,1.6029102766470724,2.1127080154748654,2.81296446549251,1.843289681644273,2.693916418181805,0.8947186908616067,0.5962018776632572,1.5113569993065537,1.4706857736573078,1.5113569993065537
rw,False,20,30,25,2.2217319901965773,2.8945563622278283,0.9137037421900066,0.9056068571811394,1.8157887701436644,1.6980740314642337,1.6589572341864545,1.3350288923880371,1.6244604967690974,1.2283001010412176,1.698063887423425,1.7504975570031598
rw,False,20,30,73,2.2217319901965773,2.8945563622278283,1.777520007358406,1.8045433610483517,1.7214075890661404,1.7005349349055774,1.903250558188105,1.998870360222019,1.871764743108215,1.7146938903204192,1.7005349349055774,1.7005349349055774
rw,False,20,31,25,3.246452365158984,2.8532054468724,2.6986605120020903,2.4403788855855337,2.0548829755799725,2.0412928261905865,2.1228632181572116,2.515357317224234,2.6462079836485937,2.6829773747477375,2.4400158670670664,2.7331302163966416
rw,False,20,31,73,3.246452365158984,2.8532054468724,2.0782549423830936,1.9098920216490167,2.979419359850083,2.201435654027457,2.2691448930050764,2.1896551903285757,2.5768769195163745,2.1588513302779786,1.77159273514962,1.9330500962757124
rw,False,20,32,25,10.633465586328605,12.55424970163294,9.309439954735954,9.671710885212292,9.126591789619914,8.30841590460201,7.920171313748509,5.522343393991453,6.7320752798472325,6.867337961886277,6.436038765779195,6.476158323477296
rw,False,20,32,73,10.633465586328605,12.55424970163294,3.643292172930789,3.643292172930789,5.563031850360811,4.551927582214729,5.4671191342290975,4.112707174297981,4.444485598792457,6.928821973133098,6.95105879405584,6.9169328882023535
rw,False,20,33,25,3.2835535397859292,3.332180701850932,3.03982239038431,3.2035508618323583,3.120705704118552,3.7347634596398076,3.120705704118552,2.755660661276924,2.755660661276924,3.1685952585305404,3.2844341755665765,3.2844341755665765
rw,False,20,33,73,3.283553539785954,3.332180701850957,2.755752503885578,2.673623855826453,1.3162019743996476,2.9202052046838203,2.089189880105168,2.3442904376714155,1.2082285909680184,2.0152186247593398,2.2997612486106425,1.8506203392475762
rw,False,20,34,25,1.8982951625823221,0.5154981004175094,1.7860559247170924,1.7860559247170924,1.7860559247170924,1.5176155897325156,1.740295063423818,1.7860559247170924,1.430799204955245,1.5060205802318223,1.5517814415251125,1.4834132758069043
rw,False,20,34,73,1.8982951625823221,0.5154981004175094,0.7696486833469885,0.7696486833469885,1.4873758043705851,1.461022787681825,1.6298548275977451,0.9954684175512205,0.9930126704226314,0.717831902573689,0.6669977056959009,0.8706653900909838
rw,False,20,35,25,2.388726736956124,2.693433502138671,2.061891851185048,1.7490545529184502,1.4819547728304774,2.0355559979455506,1.3978048286967355,0.9937967696219756,1.2038314403736883,2.049988721472562,2.099040456929436,2.7343283040718567
rw,False,20,35,73,2.388726736956109,2.693433502138671,1.2157604232703185,1.2157604232703185,1.5312324754139468,1.6409698530096617,1.7615295251843381,0.7537966670282723,0.9064438265255775,1.6217464787577949,1.071473367994156,1.2687166271628718
rw,False,20,36,25,2.197481271719871,1.9460099229921508,1.2969351193267051,1.315929265770384,2.014839191656046,1.736497297051278,1.8441901011509765,1.3046246383637428,1.3046246383637428,0.8705907628522512,0.9617044792386462,0.921305723125802
rw,False,20,36,73,2.197481271719871,1.9460099229921508,1.0913119081275344,1.318857137926474,1.4266021545828032,1.347656934342091,1.5623759022173052,1.2054378679058797,2.197481271719871,1.6318855572787867,1.2501966625941718,1.5945359736555882
rw,False,20,37,25,2.8507554257703416,3.290820031560868,1.9671088594225852,1.9848637970250322,1.987512362099106,2.399589488834943,2.0757843923080497,1.8933173444626403,1.8921591996446978,2.130998567332853,1.5406445145059453,1.8687249884644697
rw,False,20,37,73,2.8507554257703793,3.2908200315608878,1.245307598078397,1.245307598078397,1.9771857098942611,1.245307598078397,1.7201121875275938,2.2311075518668995,1.89999652185412,0.9605854703716455,1.0714561055599359,1.3144561812149786
rw,False,20,38,25,2.7098284910776336,5.873592971173303,4.380189849324654,4.575766123782425,4.575766123782425,2.2570329466142818,4.514986163659212,3.243129295758133,2.844011134235972,1.1655139471291311,2.2298004348766125,2.2600667215936427
rw,False,20,38,73,2.7098284910776336,5.873592971173303,1.9323707495841762,1.9323707495841762,3.1326614732880365,3.3881435845254724,2.992503972896021,2.4179724713809323,2.4179724713809323,2.609827388776529,2.808653945375416,2.1168562578303005
rw,False,20,39,25,2.690818959541922,2.074645448652486,1.6668231308967274,1.521938211638565,3.131601694806922,1.929875031129271,1.8762797892745586,1.111824764880442,1.111824764880442,2.573231427384479,2.62825114559096,2.4912755788926697
rw,False,20,39,73,2.690818959541922,2.074645448652486,1.4203362584029475,1.3571911457066401,1.4877106642934714,1.5469093287698028,1.4726569822997213,1.2514947246663064,1.5779069380216282,1.2567769797599435,1.3117504326383562,1.2967182245041557
rw,False,20,40,25,2.5473582200112572,1.9451924129296587,1.9041542594657745,2.4142902281138494,2.164196626208252,2.1690175788432455,2.164196626208252,2.308082461394029,2.5473582200112572,2.18589040741449,2.086440746046863,2.4479085586436438
rw,False,20,40,73,2.5473582200112705,1.9451924129296587,1.6518596034422863,1.510577389281804,1.661588496641754,1.766004693666709,1.6573748844833975,1.3131213355918732,1.8202541815873798,2.2049003439717945,1.7434738336363946,1.9916459538796851
rw,False,20,41,25,2.1349467083451836,1.9724499124307366,1.645766434406333,1.6052445978608876,1.5114015083882941,1.1470207828193693,2.092248775247246,1.337983829385936,1.0075375688655104,1.7700310161207493,1.3928671120797163,1.7717014238526243
rw,False,20,41,73,2.1349467083451623,1.972449912430715,1.504135717121638,1.4703107013379064,0.9032837141992135,1.1175569429153407,1.238822270231235,0.9016834472449973,1.6191149534420495,1.7430347526817385,1.4518469646292318,1.4445865436221939
rw,False,20,42,25,3.527239866083001,2.6130773204435096,3.1321057084263706,2.24613291852359,2.8786031743119573,2.745124994213565,3.1321057084263706,2.712871434263441,1.8765777824888876,1.3258042314603746,1.9623482122323592,2.2131977313916362
rw,False,20,42,73,3.527239866083001,2.6130773204435096,1.920106907521417,1.89061228985292,2.913998119193555,1.3906572962026365,2.6147474371453407,2.24613291852359,2.24613291852359,1.319484814180128,1.494441699688817,1.4762947738038825
rw,False,20,43,25,1.790340524237564,0.9826753443833794,0.7338668362589459,0.714185020532835,1.5737599833648248,1.1680901661296827,1.4881165120511404,1.2678512696236706,1.5076221699896597,0.9503036348545265,1.0956751140345053,1.0204121324962496
rw,False,20,43,73,1.790340524237564,0.9826753443833794,0.9182296865621244,0.9182296865621244,1.4539951313838027,0.8664346777083634,1.4664010739628313,0.9826753443833794,0.9379480227789486,1.0406109926370322,0.949831396914916,1.0417836371655302
rw,False,20,44,25,3.015751428583609,2.0875523654499446,2.616818082923932,2.8011424369633513,2.5324398360337064,2.328867992603637,2.5324398360337064,2.23082038446171,1.5506472653979708,2.104760317732118,2.328867992603637,2.328867992603637
rw,False,20,44,73,3.015751428583609,2.0875523654499446,1.1953105576524101,1.402448723564255,1.9681241977851969,2.2308203844617234,2.2308203844617234,1.402448723564255,1.6711127665703844,1.3442345568486997,1.6629036648969315,1.6794712518637869
rw,False,20,45,25,5.023745591646924,9.163588996626428,2.2013672812264145,2.2013672812264145,9.163588996626428,8.439243170916349,9.163588996626428,2.190197906849031,3.2186484837650973,2.7287621374733293,5.953293179969043,4.6474617034858055
rw,False,20,45,73,5.023745591646964,9.16358899662647,3.4419828173774385,3.58826894899307,5.179894762242144,1.3333167681544158,4.008085301933256,4.642150579356019,5.36213756602264,1.8920837606305745,2.2947557808108514,1.8920837606305745
rw,False,20,46,25,4.64741411716427,2.8554177150594553,3.7173295062757004,3.7173295062757004,4.410268395044339,4.410268395044339,4.410268395044339,1.632225333405449,1.6725674635842556,3.3013323291710877,3.715840250961519,3.6708759932319994
rw,False,20,46,73,4.6474141171642485,2.8554177150594553,1.8985356464373278,1.8985356464373278,2.596347221788588,1.736209285773032,1.1264218600766678,2.2058453092908,0.962967414706304,1.5473400889179196,1.6825449826756673,2.0226468980905143
rw,False,20,47,25,3.646705399033942,3.0735039941245734,1.5228982237316215,1.6075178516007853,2.8621112491220138,1.9101127268660782,3.424561872828278,1.4914231093944958,1.78947742993689,1.7665275884106835,2.1084551404911878,1.859051144610855
rw,False,20,47,73,3.646705399033942,3.0735039941245734,1.8611444692154575,1.6481661229112272,2.223242019684892,1.6631103283575988,2.0911062240055687,1.2885675485342685,2.0864347571730777,1.4277925452601221,1.1170536872591312,1.4066959883294807
rw,False,20,48,25,3.913262170469798,4.482033534001411,2.5030811084596696,2.816466729326998,3.7151767258280706,2.6646610035585487,3.6664079669986647,4.482033534001411,4.62790638951293,2.900113959892038,3.516187934166087,2.331485707290209
rw,False,20,48,73,3.9132621704698103,4.482033534001411,1.0075879399845338,1.0075879399845338,1.5738937202432925,1.9080035724057465,1.5490220404266413,1.3962167205671032,1.3962167205671032,1.6107773598164423,1.430116013016476,1.4348878979293105
rw,False,20,49,25,3.905211664663926,1.753523191924768,2.7693893401219416,2.7693893401219416,2.8019400620345225,2.7154067116962617,2.7693893401219416,3.0988203283596913,2.8760105676553396,3.0373293945461417,1.8694587348090232,2.5596722779619494
rw,False,20,49,73,3.905211664663942,1.7535231919247836,1.3478689014063883,2.2664188971330548,3.0144978977982606,2.4540130270088603,2.795992652897887,2.0317620449603773,0.9158372725552434,1.9660689370555529,1.0792242602788815,1.498917588452625
rw,False,20,50,25,3.217482479128693,3.7302272267667442,2.541443905160954,3.4970866793972806,3.2435829268965097,2.132587444231037,3.5560629461678763,3.7302272267667442,3.7302272267667442,2.9613079353037297,2.380702818625923,2.5982544963129803
rw,False,20,50,73,3.217482479128693,3.7302272267667442,2.0278689170201867,2.2862485792303455,3.010339819153566,2.1695543390095757,3.103617588075112,2.9346626417572965,2.74074930729856,2.12789626405539,2.318025665485914,2.105339055497174
rw,False,20,51,25,1.3195097187497327,1.4540614705252273,1.0128461746004584,0.9658939671903826,1.2490241249679068,1.1969227260811983,1.3818051436024315,0.9650482675292834,0.9650482675292834,1.164426340005793,0.832142096380003,0.9776301706273676
rw,False,20,51,73,1.3195097187497327,1.4540614705252273,0.5876183120219013,0.5131251313983064,0.9171246652944818,0.450798449136316,0.7905662619373638,1.2338838485571606,0.937986421860651,0.7183802625440108,0.6367320471933602,0.6367320471933602
rw,False,20,52,25,3.131964955900309,4.226972739144694,2.6835610782866377,2.6835610782866377,3.6753312932975235,2.4385413525988797,3.6115038520577945,2.2373519880476733,2.201563093039875,2.9530447007347282,2.7542503378489758,3.179002572340491
rw,False,20,52,73,3.1319649559002967,4.226972739144693,2.272309128809117,2.0659165945503917,2.398166920888957,2.342192167271488,2.191351678149834,2.3596541436924245,2.647401749539063,2.5492577913064984,2.863990564305166,2.8475649382422548
rw,False,20,53,25,5.053817622666366,2.907772697120169,2.812889871690107,2.9622734836245224,3.4592505170562218,4.07814762847833,3.5722316211898644,2.274858137805796,2.274858137805796,4.321825286960978,3.2433345267969296,3.866847749484907
rw,False,20,53,73,5.053817622666366,2.907772697120181,2.641442164477594,2.641442164477594,3.3924813037046495,1.6092363300258865,3.9845591448854036,1.9811707741416298,3.1214516437024002,3.312985306956892,2.0717464400078662,2.638511269912087
rw,False,20,54,25,4.6860522983039585,4.019282274005338,2.405415743149887,2.405415743149887,3.356331485278488,2.9247144157091687,3.356331485278488,2.869015817225769,3.442001768776061,2.1939461099980866,2.0895392588459263,2.0895392588459263
